siteID,JA19,AP19,JU19,OC19,JA20,AP20,JU20,OC20,JA21,AP21,JU21,OC21,JA22,AP22,JU22,OC22
WIDE_BCP,1,1,1,1,1,11,60,43,1,36,33,32,1,1,35,1
WIDE_BKP,38,31,35,38,34,50,48,59,1,35,1,28,1,1,1,1
WIDE_BNP,36,38,1,1,1,50,60,50,44,37,1,36,39,1,1,1
WIDE_BNP3,1,1,31,51,30,8,1,1,1,1,1,1,1,1,1,1
WIDE_BRG,38,31,34,38,4,1,1,1,1,1,1,1,1,1,1,1
WIDE_CBP2,28,17,31,44,34,47,59,53,1,37,40,35,1,1,1,1
WIDE_CMP,30,38,32,22,34,37,58,40,46,33,39,35,39,1,1,1
WIDE_CWP,35,41,18,42,30,50,58,49,1,42,38,31,40,1,1,1
WIDE_DEC,28,24,29,49,30,46,51,50,43,44,42,1,41,1,1,1
WIDE_FLW,30,31,33,46,34,1,1,1,1,1,1,1,1,1,1,1
WIDE_FZS,29,29,32,1,34,47,60,53,1,34,36,35,39,1,1,1
WIDE_GLP2,1,1,1,1,1,50,60,56,1,1,41,47,47,1,1,1
WIDE_JSC,30,31,32,36,33,46,49,47,40,38,33,34,16,1,19,1
WIDE_LMC,8,31,33,21,37,45,60,49,43,34,33,32,1,1,1,1
WIDE_LMR2,36,31,33,36,30,50,58,25,48,55,39,36,41,1,1,1
WIDE_MAR,30,31,32,32,33,46,59,48,1,39,15,40,41,1,37,1
WIDE_MRP,31,29,32,38,30,39,31,49,50,37,1,1,41,1,1,1
WIDE_RPL3,38,30,34,39,31,50,1,1,1,1,1,1,1,1,1,1
WIDE_RPW,28,33,32,20,30,36,55,36,1,8,1,22,1,21,1,1
WIDE_RVC,28,36,1,28,30,47,60,49,50,59,2,35,1,1,1,1
WIDE_SBP,38,30,34,49,34,50,60,22,44,54,1,1,1,1,1,1
WIDE_SLP,24,38,33,38,41,47,57,49,50,54,4,30,1,1,1,1
WIDE_SMP,38,31,35,38,34,32,56,48,45,8,1,5,1,1,1,1
WIDE_SSL2,38,36,37,43,34,50,51,45,24,42,39,40,39,1,1,1
WIDE_SSL3,1,1,1,1,1,50,58,59,48,56,2,35,37,1,1,1
WIDE_WBC,37,29,32,38,30,47,60,49,49,1,23,39,38,1,1,1
WIDE_WIDE-A08-GLP1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
WIDE_WIN2,1,1,38,46,34,46,43,50,41,38,32,34,1,1,17,1
